project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-COAD	88832340-46ad-449c-8f81-6a8e5b495510	TCGA-A6-6780	df4e0784-9a35-485c-9f04-abc8e0be3f9a	TCGA-A6-6780-10A	ae1fc93b-bf2b-4a27-b3dc-b7b5caca5047	TCGA-A6-6780-10A-01	50839d49-b277-4fd2-883c-793a79e9aff2	TCGA-A6-6780-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	88832340-46ad-449c-8f81-6a8e5b495510	TCGA-A6-6780	df4e0784-9a35-485c-9f04-abc8e0be3f9a	TCGA-A6-6780-10A	ae1fc93b-bf2b-4a27-b3dc-b7b5caca5047	TCGA-A6-6780-10A-01	a2dc06d9-27a9-42d5-9536-b1d0585ba4ef	TCGA-A6-6780-10A-01D	1.9	'--	'--	DNA	D	'--	0.17	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	88e64f45-adc4-4223-9838-4d7d45b8f0c0	TCGA-AA-3526	5049aeb6-44d3-4e4a-ad30-5dc99c903039	TCGA-AA-3526-01A	abb842f3-09d7-4d51-b167-daf4de0003d2	TCGA-AA-3526-01A-02	80e2f57f-122c-470a-894f-8dab834d349d	TCGA-AA-3526-01A-02T	'--	'--	'--	Total RNA	T	'--	0.1	Total RNA	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	88e64f45-adc4-4223-9838-4d7d45b8f0c0	TCGA-AA-3526	5049aeb6-44d3-4e4a-ad30-5dc99c903039	TCGA-AA-3526-01A	abb842f3-09d7-4d51-b167-daf4de0003d2	TCGA-AA-3526-01A-02	8caf2ee0-78a2-4b08-9ab7-a0d67d48f843	TCGA-AA-3526-01A-02D	1.9	'--	'--	DNA	D	'--	0.13	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	88e64f45-adc4-4223-9838-4d7d45b8f0c0	TCGA-AA-3526	5049aeb6-44d3-4e4a-ad30-5dc99c903039	TCGA-AA-3526-01A	abb842f3-09d7-4d51-b167-daf4de0003d2	TCGA-AA-3526-01A-02	ce06a837-d88a-4b43-a803-2ea1eb9543b6	TCGA-AA-3526-01A-02R	1.8	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.5	9.1	UV Spec	released	'--
TCGA-COAD	88e64f45-adc4-4223-9838-4d7d45b8f0c0	TCGA-AA-3526	5049aeb6-44d3-4e4a-ad30-5dc99c903039	TCGA-AA-3526-01A	abb842f3-09d7-4d51-b167-daf4de0003d2	TCGA-AA-3526-01A-02	f972dff8-f497-4cb8-aead-ed7071faa4d6	TCGA-AA-3526-01A-02W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	88e64f45-adc4-4223-9838-4d7d45b8f0c0	TCGA-AA-3526	91c1b0a8-0bac-4961-baf1-ce6d85079da1	TCGA-AA-3526-10A	af931d5a-57bd-4db8-9bb5-9298a25298fd	TCGA-AA-3526-10A-01	59ec6643-9911-491f-a863-750da59f3263	TCGA-AA-3526-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	88e64f45-adc4-4223-9838-4d7d45b8f0c0	TCGA-AA-3526	91c1b0a8-0bac-4961-baf1-ce6d85079da1	TCGA-AA-3526-10A	af931d5a-57bd-4db8-9bb5-9298a25298fd	TCGA-AA-3526-10A-01	ac30d1fd-4891-44bc-85ba-b6e861a1baff	TCGA-AA-3526-10A-01D	1.8	'--	'--	DNA	D	'--	0.15	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	88e64f45-adc4-4223-9838-4d7d45b8f0c0	TCGA-AA-3526	9e565f44-9755-4c20-a148-94d384e99470	TCGA-AA-3526-11A	43820d2c-3a2a-4ec1-a4a0-9bf5222a4d5e	TCGA-AA-3526-11A-01	69e4cd31-e7fe-4095-92fe-36728cdc635b	TCGA-AA-3526-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	89a6384e-1cea-440b-9f17-d57cb0805174	TCGA-A6-2676	4cffe384-3f57-427b-a3f0-e955b0fbcab4	TCGA-A6-2676-11A	8ad60904-effe-48eb-ad24-37d68fae88e2	TCGA-A6-2676-11A-01	c468fa3c-2237-4edc-8958-20c0166c0292	TCGA-A6-2676-11A-01R	1.8	'--	'--	RNA	R	'--	0.14	Allprep RNA Extraction	Yes	1.75	7.9	UV Spec	released	'--
TCGA-COAD	89a6384e-1cea-440b-9f17-d57cb0805174	TCGA-A6-2676	4cffe384-3f57-427b-a3f0-e955b0fbcab4	TCGA-A6-2676-11A	8ad60904-effe-48eb-ad24-37d68fae88e2	TCGA-A6-2676-11A-01	cebe43a4-9b37-40ec-a2b7-25f3fc1f6b8f	TCGA-A6-2676-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	89a6384e-1cea-440b-9f17-d57cb0805174	TCGA-A6-2676	74bbc0af-904e-4f03-b750-7a0585d15215	TCGA-A6-2676-10A	e0c231ad-55c2-446b-8537-d7055f2eb49a	TCGA-A6-2676-10A-01	94cc25ba-3f19-4948-a7eb-eaf2eddbf4c9	TCGA-A6-2676-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	89a6384e-1cea-440b-9f17-d57cb0805174	TCGA-A6-2676	74bbc0af-904e-4f03-b750-7a0585d15215	TCGA-A6-2676-10A	e0c231ad-55c2-446b-8537-d7055f2eb49a	TCGA-A6-2676-10A-01	ef9056ab-a5d6-4d97-8ddf-d77b9f0d0c5a	TCGA-A6-2676-10A-01D	1.9	'--	'--	DNA	D	'--	0.14	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	89a6384e-1cea-440b-9f17-d57cb0805174	TCGA-A6-2676	cbbd1187-e8f7-4e63-a8e2-3c19863e89f5	TCGA-A6-2676-01A	59b4c034-d013-42a9-a41d-ce655eeebca9	TCGA-A6-2676-01A-01	02508621-b62b-4b2c-a990-305c8dfc6757	TCGA-A6-2676-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	89a6384e-1cea-440b-9f17-d57cb0805174	TCGA-A6-2676	cbbd1187-e8f7-4e63-a8e2-3c19863e89f5	TCGA-A6-2676-01A	59b4c034-d013-42a9-a41d-ce655eeebca9	TCGA-A6-2676-01A-01	86368b38-a9ec-4cb9-9a70-c05f3318b676	TCGA-A6-2676-01A-01R	1.8	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.5	9.4	UV Spec	released	'--
TCGA-COAD	89a6384e-1cea-440b-9f17-d57cb0805174	TCGA-A6-2676	cbbd1187-e8f7-4e63-a8e2-3c19863e89f5	TCGA-A6-2676-01A	59b4c034-d013-42a9-a41d-ce655eeebca9	TCGA-A6-2676-01A-01	92e114a4-cc9e-4a14-b047-a010cbfe4df4	TCGA-A6-2676-01A-01D	1.9	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	89a6384e-1cea-440b-9f17-d57cb0805174	TCGA-A6-2676	cbbd1187-e8f7-4e63-a8e2-3c19863e89f5	TCGA-A6-2676-01A	59b4c034-d013-42a9-a41d-ce655eeebca9	TCGA-A6-2676-01A-01	9d49ee18-aa2b-4c05-9df5-aed32c444cbd	TCGA-A6-2676-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	Total RNA	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	8a84b03a-e37e-4827-98f0-4d480ec31037	TCGA-CK-6748	310f3e24-c91f-4627-b0cc-56c018aa46d7	TCGA-CK-6748-10A	9254f653-4121-43b3-b57f-076514cba43f	TCGA-CK-6748-10A-01	243ca9af-9115-4b8c-8563-e58e6c5b219b	TCGA-CK-6748-10A-01D	1.9	'--	'--	DNA	D	'--	0.16	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	8a84b03a-e37e-4827-98f0-4d480ec31037	TCGA-CK-6748	310f3e24-c91f-4627-b0cc-56c018aa46d7	TCGA-CK-6748-10A	9254f653-4121-43b3-b57f-076514cba43f	TCGA-CK-6748-10A-01	4206754b-862d-471e-b2c7-771e0411ba75	TCGA-CK-6748-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	8a84b03a-e37e-4827-98f0-4d480ec31037	TCGA-CK-6748	f69e80aa-237d-4e75-8d04-7c1b5ae9007b	TCGA-CK-6748-01A	7afcdccf-e9d1-4a7c-b7d6-cd7c33701ed3	TCGA-CK-6748-01A-11	10c12853-2d5b-48d2-9184-ff31e4f5130b	TCGA-CK-6748-01A-11H	1.8	'--	'--	RNA	H	'--	0.14	mirVana (Allprep DNA) RNA	Yes	1.52	9.5	UV Spec	released	'--
TCGA-COAD	8a84b03a-e37e-4827-98f0-4d480ec31037	TCGA-CK-6748	f69e80aa-237d-4e75-8d04-7c1b5ae9007b	TCGA-CK-6748-01A	7afcdccf-e9d1-4a7c-b7d6-cd7c33701ed3	TCGA-CK-6748-01A-11	4222e765-6652-4d79-8e50-6438e9e666f4	TCGA-CK-6748-01A-11R	1.7	'--	'--	RNA	R	'--	0.14	Allprep RNA Extraction	Yes	1.52	9.1	UV Spec	released	'--
TCGA-COAD	8a84b03a-e37e-4827-98f0-4d480ec31037	TCGA-CK-6748	f69e80aa-237d-4e75-8d04-7c1b5ae9007b	TCGA-CK-6748-01A	7afcdccf-e9d1-4a7c-b7d6-cd7c33701ed3	TCGA-CK-6748-01A-11	73d32011-c37a-4e9a-9be7-5547667b21d9	TCGA-CK-6748-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	8a84b03a-e37e-4827-98f0-4d480ec31037	TCGA-CK-6748	f69e80aa-237d-4e75-8d04-7c1b5ae9007b	TCGA-CK-6748-01A	7afcdccf-e9d1-4a7c-b7d6-cd7c33701ed3	TCGA-CK-6748-01A-11	e1eee64d-a076-43e5-a402-dc3aefe5ccb9	TCGA-CK-6748-01A-11D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	8c043ecd-2265-411f-bc3b-dc341cf56ac2	TCGA-CM-6163	2dfa5bb3-ffde-4614-bb76-d3075819e1a3	TCGA-CM-6163-01A	279797ae-38fb-4e6c-ab72-8acf0f9b0d89	TCGA-CM-6163-01A-11	364ed3de-1829-475b-b16f-73976b5b1f06	TCGA-CM-6163-01A-11R	1.7	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.4	9.1	UV Spec	released	'--
TCGA-COAD	8c043ecd-2265-411f-bc3b-dc341cf56ac2	TCGA-CM-6163	2dfa5bb3-ffde-4614-bb76-d3075819e1a3	TCGA-CM-6163-01A	279797ae-38fb-4e6c-ab72-8acf0f9b0d89	TCGA-CM-6163-01A-11	627089ca-0fd3-451f-b2b5-1c1f5d5b8021	TCGA-CM-6163-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	8c043ecd-2265-411f-bc3b-dc341cf56ac2	TCGA-CM-6163	2dfa5bb3-ffde-4614-bb76-d3075819e1a3	TCGA-CM-6163-01A	279797ae-38fb-4e6c-ab72-8acf0f9b0d89	TCGA-CM-6163-01A-11	651fb25e-7854-479c-84c0-3e97472ca4f2	TCGA-CM-6163-01A-11D	1.9	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	8c043ecd-2265-411f-bc3b-dc341cf56ac2	TCGA-CM-6163	2dfa5bb3-ffde-4614-bb76-d3075819e1a3	TCGA-CM-6163-01A	279797ae-38fb-4e6c-ab72-8acf0f9b0d89	TCGA-CM-6163-01A-11	cd6071b0-a10a-4f59-bfd6-f2946db2ea7b	TCGA-CM-6163-01A-11H	1.8	'--	'--	RNA	H	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.6	9.3	UV Spec	released	'--
TCGA-COAD	8c043ecd-2265-411f-bc3b-dc341cf56ac2	TCGA-CM-6163	69e94b04-2d6e-4538-af0c-4f3dc835dfaa	TCGA-CM-6163-10A	1f8b2ac2-cc51-4798-9328-82856a2372dd	TCGA-CM-6163-10A-01	22f70f50-0bdc-43e5-9d34-20c307b3496e	TCGA-CM-6163-10A-01D	1.8	'--	'--	DNA	D	'--	0.14	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	8c043ecd-2265-411f-bc3b-dc341cf56ac2	TCGA-CM-6163	69e94b04-2d6e-4538-af0c-4f3dc835dfaa	TCGA-CM-6163-10A	1f8b2ac2-cc51-4798-9328-82856a2372dd	TCGA-CM-6163-10A-01	60e6e486-dc09-445a-a685-990a4213858e	TCGA-CM-6163-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	8c0894fb-5e78-40ae-be0b-329ca30f758a	TCGA-DM-A1HB	25fdcd3c-9ffa-4805-a63b-7238b6a90dd0	TCGA-DM-A1HB-10A	ef447e2b-90ac-4d1d-89da-cd5195c1b850	TCGA-DM-A1HB-10A-01	834bcc30-6cc7-4555-960a-45ac2042bc1c	TCGA-DM-A1HB-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-COAD	8c0894fb-5e78-40ae-be0b-329ca30f758a	TCGA-DM-A1HB	25fdcd3c-9ffa-4805-a63b-7238b6a90dd0	TCGA-DM-A1HB-10A	ef447e2b-90ac-4d1d-89da-cd5195c1b850	TCGA-DM-A1HB-10A-01	c136ed29-368a-48f6-96e3-d668628a262f	TCGA-DM-A1HB-10A-01D	1.89	'--	'--	DNA	D	'--	0.1	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-COAD	8c0894fb-5e78-40ae-be0b-329ca30f758a	TCGA-DM-A1HB	40b2b04e-371d-42ef-905e-5b9006384a65	TCGA-DM-A1HB-01A	db12871e-5239-4820-b16c-864908c7b98d	TCGA-DM-A1HB-01A-21	11cd658e-a627-408e-9574-b05dd5228b85	TCGA-DM-A1HB-01A-21D	1.87	'--	'--	DNA	D	'--	0.12	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-COAD	8c0894fb-5e78-40ae-be0b-329ca30f758a	TCGA-DM-A1HB	40b2b04e-371d-42ef-905e-5b9006384a65	TCGA-DM-A1HB-01A	db12871e-5239-4820-b16c-864908c7b98d	TCGA-DM-A1HB-01A-21	1e62efcf-94a3-44fa-80fc-2ba7bea82045	TCGA-DM-A1HB-01A-21R	1.88	'--	'--	RNA	R	'--	0.17	'--	'--	'--	'--	UV Spec	released	'--
TCGA-COAD	8c0894fb-5e78-40ae-be0b-329ca30f758a	TCGA-DM-A1HB	40b2b04e-371d-42ef-905e-5b9006384a65	TCGA-DM-A1HB-01A	db12871e-5239-4820-b16c-864908c7b98d	TCGA-DM-A1HB-01A-21	55cbb51a-dbf1-4639-be05-7e1780dc7f2f	TCGA-DM-A1HB-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-COAD	8c0894fb-5e78-40ae-be0b-329ca30f758a	TCGA-DM-A1HB	40b2b04e-371d-42ef-905e-5b9006384a65	TCGA-DM-A1HB-01A	db12871e-5239-4820-b16c-864908c7b98d	TCGA-DM-A1HB-01A-21	f8ea6a14-3700-47c4-b54f-4707076e7097	TCGA-DM-A1HB-01A-21H	1.96	'--	'--	RNA	H	'--	0.17	'--	'--	'--	'--	UV Spec	released	'--
TCGA-COAD	8c0894fb-5e78-40ae-be0b-329ca30f758a	TCGA-DM-A1HB	40b2b04e-371d-42ef-905e-5b9006384a65	TCGA-DM-A1HB-01A	e1a07c20-c02d-4ec7-9835-a76281e4dfb9	TCGA-DM-A1HB-01A-22	554218c2-134d-4328-8af2-f6c605bc222c	TCGA-DM-A1HB-01A-22D	1.64	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	UV Spec	released	'--
TCGA-COAD	8d0fa506-3f51-4108-8427-7dabf270bcd4	TCGA-SS-A7HO	c5849720-9d9f-4af4-9649-27f7a32ba779	TCGA-SS-A7HO-01A	35ab4914-b61a-4b7a-9b76-cf85dec92da9	TCGA-SS-A7HO-01A-21	02a14133-5e80-42f8-aa3e-18f0fb77e1af	TCGA-SS-A7HO-01A-21R	1.88	'--	'--	RNA	R	'--	0.18	Allprep RNA Extraction	Yes	1.89	9.1	UV Spec	released	'--
TCGA-COAD	8d0fa506-3f51-4108-8427-7dabf270bcd4	TCGA-SS-A7HO	c5849720-9d9f-4af4-9649-27f7a32ba779	TCGA-SS-A7HO-01A	35ab4914-b61a-4b7a-9b76-cf85dec92da9	TCGA-SS-A7HO-01A-21	595a7268-07d2-4276-bc32-9f1acb69e7d6	TCGA-SS-A7HO-01A-21D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	8d0fa506-3f51-4108-8427-7dabf270bcd4	TCGA-SS-A7HO	c5849720-9d9f-4af4-9649-27f7a32ba779	TCGA-SS-A7HO-01A	35ab4914-b61a-4b7a-9b76-cf85dec92da9	TCGA-SS-A7HO-01A-21	c5fa68f6-616e-4505-9471-67cc39f26921	TCGA-SS-A7HO-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	8d0fa506-3f51-4108-8427-7dabf270bcd4	TCGA-SS-A7HO	c5849720-9d9f-4af4-9649-27f7a32ba779	TCGA-SS-A7HO-01A	35ab4914-b61a-4b7a-9b76-cf85dec92da9	TCGA-SS-A7HO-01A-21	ef8e1d22-c0a7-44c6-95e1-045041a95223	TCGA-SS-A7HO-01A-21H	1.84	'--	'--	RNA	H	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.94	8.8	UV Spec	released	'--
TCGA-COAD	8d0fa506-3f51-4108-8427-7dabf270bcd4	TCGA-SS-A7HO	c5849720-9d9f-4af4-9649-27f7a32ba779	TCGA-SS-A7HO-01A	73167300-8f3f-4acb-b519-2897c285c63f	TCGA-SS-A7HO-01A-31-A617-42	2523fcb1-57bf-45ae-a3b9-eff85ca4f156	TCGA-SS-A7HO-01A-31-A617-42-X010-S02	'--	'--	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-COAD	8d0fa506-3f51-4108-8427-7dabf270bcd4	TCGA-SS-A7HO	f957d7ff-89b9-4e69-babf-5190e9dcba25	TCGA-SS-A7HO-10A	003d4576-2da5-427c-a501-3827d650f237	TCGA-SS-A7HO-10A-01	63809c83-6dfe-40e5-8cf6-bbe2897d3e4a	TCGA-SS-A7HO-10A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	8d0fa506-3f51-4108-8427-7dabf270bcd4	TCGA-SS-A7HO	f957d7ff-89b9-4e69-babf-5190e9dcba25	TCGA-SS-A7HO-10A	003d4576-2da5-427c-a501-3827d650f237	TCGA-SS-A7HO-10A-01	9031926d-56f5-465b-8bbb-1ea6a6ccb36e	TCGA-SS-A7HO-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	8e87ddca-f43e-4c6f-9d5b-430b666a7f6c	TCGA-CM-6169	4310a086-190c-40e1-ad97-0f5b6b3b29a6	TCGA-CM-6169-10A	1aa397f5-6713-4865-8555-b660f7f8a50d	TCGA-CM-6169-10A-01	78db0c04-1555-4f2a-a580-a2a9c09dc69c	TCGA-CM-6169-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	8e87ddca-f43e-4c6f-9d5b-430b666a7f6c	TCGA-CM-6169	4310a086-190c-40e1-ad97-0f5b6b3b29a6	TCGA-CM-6169-10A	1aa397f5-6713-4865-8555-b660f7f8a50d	TCGA-CM-6169-10A-01	a5e8af5c-66d8-41c1-a435-fec800a1ee06	TCGA-CM-6169-10A-01D	1.8	'--	'--	DNA	D	'--	0.13	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	8e87ddca-f43e-4c6f-9d5b-430b666a7f6c	TCGA-CM-6169	c1a72c32-2588-4d38-a634-ed1868dc9969	TCGA-CM-6169-01A	0d01a9de-ea77-4f4d-a79f-09505b3d2371	TCGA-CM-6169-01A-11	017d44ad-1af4-42ed-8e08-b97bff3b6de4	TCGA-CM-6169-01A-11D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	8e87ddca-f43e-4c6f-9d5b-430b666a7f6c	TCGA-CM-6169	c1a72c32-2588-4d38-a634-ed1868dc9969	TCGA-CM-6169-01A	0d01a9de-ea77-4f4d-a79f-09505b3d2371	TCGA-CM-6169-01A-11	2f1d4ada-3375-40c9-9638-879f87ff540e	TCGA-CM-6169-01A-11R	1.7	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.7	8.4	UV Spec	released	'--
TCGA-COAD	8e87ddca-f43e-4c6f-9d5b-430b666a7f6c	TCGA-CM-6169	c1a72c32-2588-4d38-a634-ed1868dc9969	TCGA-CM-6169-01A	0d01a9de-ea77-4f4d-a79f-09505b3d2371	TCGA-CM-6169-01A-11	81f0339e-dd41-4acd-bf25-9e87014110e1	TCGA-CM-6169-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	8e87ddca-f43e-4c6f-9d5b-430b666a7f6c	TCGA-CM-6169	c1a72c32-2588-4d38-a634-ed1868dc9969	TCGA-CM-6169-01A	0d01a9de-ea77-4f4d-a79f-09505b3d2371	TCGA-CM-6169-01A-11	b96235b8-9425-415f-be06-e5cebc1044a0	TCGA-CM-6169-01A-11H	1.7	'--	'--	RNA	H	'--	0.14	mirVana (Allprep DNA) RNA	Yes	1.8	8.6	UV Spec	released	'--
TCGA-COAD	912b61a1-6a5b-451c-b753-9c3dac03e8cb	TCGA-AA-3543	220aa3d3-e616-42c6-8b88-3756150add2f	TCGA-AA-3543-10A	e031a652-7377-4b71-b75c-64a6dc771e98	TCGA-AA-3543-10A-01	1eed8e01-bfa5-4b22-bb92-5e2d7677063b	TCGA-AA-3543-10A-01D	1.9	'--	'--	DNA	D	'--	0.14	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	912b61a1-6a5b-451c-b753-9c3dac03e8cb	TCGA-AA-3543	220aa3d3-e616-42c6-8b88-3756150add2f	TCGA-AA-3543-10A	e031a652-7377-4b71-b75c-64a6dc771e98	TCGA-AA-3543-10A-01	eb652b40-6f40-49d5-8b02-73552caaa675	TCGA-AA-3543-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	912b61a1-6a5b-451c-b753-9c3dac03e8cb	TCGA-AA-3543	a12a7d70-ce5f-4f6d-8ead-d17ba92431f5	TCGA-AA-3543-01A	e2a81fa3-a3c0-4a4d-aa99-622625ded0bb	TCGA-AA-3543-01A-01	19e4f99a-ae48-43ee-a2e1-60e9a24c7dcc	TCGA-AA-3543-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	912b61a1-6a5b-451c-b753-9c3dac03e8cb	TCGA-AA-3543	a12a7d70-ce5f-4f6d-8ead-d17ba92431f5	TCGA-AA-3543-01A	e2a81fa3-a3c0-4a4d-aa99-622625ded0bb	TCGA-AA-3543-01A-01	8d152cd1-692f-447b-be94-363d4e7808d1	TCGA-AA-3543-01A-01R	1.8	'--	'--	RNA	R	'--	0.16	Allprep RNA Extraction	Yes	1.9	9.4	UV Spec	released	'--
TCGA-COAD	912b61a1-6a5b-451c-b753-9c3dac03e8cb	TCGA-AA-3543	a12a7d70-ce5f-4f6d-8ead-d17ba92431f5	TCGA-AA-3543-01A	e2a81fa3-a3c0-4a4d-aa99-622625ded0bb	TCGA-AA-3543-01A-01	a2d2d1c5-93bc-4b04-bb58-9d5f46d8c5dc	TCGA-AA-3543-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	Total RNA	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	912b61a1-6a5b-451c-b753-9c3dac03e8cb	TCGA-AA-3543	a12a7d70-ce5f-4f6d-8ead-d17ba92431f5	TCGA-AA-3543-01A	e2a81fa3-a3c0-4a4d-aa99-622625ded0bb	TCGA-AA-3543-01A-01	fb5606c8-3b2d-47a1-bb4f-3096daebbd41	TCGA-AA-3543-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	92554413-9ebc-4354-8e1b-9682f3a031d9	TCGA-4N-A93T	30c3f2ea-7e60-46fa-93c1-e08412265fa2	TCGA-4N-A93T-10A	f8df84cf-e832-46ca-9996-67d0739c4655	TCGA-4N-A93T-10A-01	73bdbe5d-e3a4-48b6-9a36-c1103f88b938	TCGA-4N-A93T-10A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	92554413-9ebc-4354-8e1b-9682f3a031d9	TCGA-4N-A93T	30c3f2ea-7e60-46fa-93c1-e08412265fa2	TCGA-4N-A93T-10A	f8df84cf-e832-46ca-9996-67d0739c4655	TCGA-4N-A93T-10A-01	ff50fba7-a978-47f2-bc1e-bbebeb215d6f	TCGA-4N-A93T-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	92554413-9ebc-4354-8e1b-9682f3a031d9	TCGA-4N-A93T	7904523e-e859-47b9-8ba0-c1a1363afa0c	TCGA-4N-A93T-01A	1b956e80-eff5-4ef5-88f3-ebdf4515217a	TCGA-4N-A93T-01A-31-A617-42	2e4c01b9-bf92-443b-badd-dde298d504b1	TCGA-4N-A93T-01A-31-A617-42-X021-S05	'--	'--	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	released	'--
